file_path,emotion,speaker_id,gender,dataset,mel_path,mel3_path,mfcc_path,label
data/tess\YAF_pleasant_surprised\YAF_soap_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03805.npy,mel_3channel\tess_tess_YAF_03805.npy,mfccs\tess_tess_YAF_03805.npy,6
data/ravdess\Actor_06\03-01-04-01-01-02-06.wav,sad,ravdess_06,female,ravdess,mel_spectrograms\ravdess_ravdess_06_00273.npy,mel_3channel\ravdess_ravdess_06_00273.npy,mfccs\ravdess_ravdess_06_00273.npy,5
data/ravdess\Actor_02\03-01-04-01-01-02-02.wav,sad,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00065.npy,mel_3channel\ravdess_ravdess_02_00065.npy,mfccs\ravdess_ravdess_02_00065.npy,5
data/ravdess\Actor_10\03-01-06-01-02-01-10.wav,fearful,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00498.npy,mel_3channel\ravdess_ravdess_10_00498.npy,mfccs\ravdess_ravdess_10_00498.npy,2
data/tess\OAF_angry\OAF_choice_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01871.npy,mel_3channel\tess_tess_OAF_01871.npy,mfccs\tess_tess_OAF_01871.npy,0
data/tess\YAF_happy\YAF_size_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03404.npy,mel_3channel\tess_tess_YAF_03404.npy,mfccs\tess_tess_YAF_03404.npy,3
data/ravdess\Actor_21\03-01-06-02-01-01-21.wav,fearful,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01072.npy,mel_3channel\ravdess_ravdess_21_01072.npy,mfccs\ravdess_ravdess_21_01072.npy,2
data/tess\YAF_pleasant_surprised\YAF_mill_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03749.npy,mel_3channel\tess_tess_YAF_03749.npy,mfccs\tess_tess_YAF_03749.npy,6
data/ravdess\Actor_03\03-01-01-01-02-01-03.wav,neutral,ravdess_03,male,ravdess,mel_spectrograms\ravdess_ravdess_03_00106.npy,mel_3channel\ravdess_ravdess_03_00106.npy,mfccs\ravdess_ravdess_03_00106.npy,4
data/ravdess\Actor_03\03-01-05-01-02-01-03.wav,angry,ravdess_03,male,ravdess,mel_spectrograms\ravdess_ravdess_03_00126.npy,mel_3channel\ravdess_ravdess_03_00126.npy,mfccs\ravdess_ravdess_03_00126.npy,0
data/ravdess\Actor_04\03-01-03-02-01-01-04.wav,happy,ravdess_04,female,ravdess,mel_spectrograms\ravdess_ravdess_04_00164.npy,mel_3channel\ravdess_ravdess_04_00164.npy,mfccs\ravdess_ravdess_04_00164.npy,3
data/savee\JE_f06.wav,fearful,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04203.npy,mel_3channel\savee_savee_JE_04203.npy,mfccs\savee_savee_JE_04203.npy,2
data/ravdess\Actor_08\03-01-06-01-01-01-08.wav,fearful,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00392.npy,mel_3channel\ravdess_ravdess_08_00392.npy,mfccs\ravdess_ravdess_08_00392.npy,2
data/ravdess\Actor_22\03-01-06-01-01-01-22.wav,fearful,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01120.npy,mel_3channel\ravdess_ravdess_22_01120.npy,mfccs\ravdess_ravdess_22_01120.npy,2
data/ravdess\Actor_17\03-01-07-01-01-02-17.wav,disgust,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00869.npy,mel_3channel\ravdess_ravdess_17_00869.npy,mfccs\ravdess_ravdess_17_00869.npy,1
data/tess\YAF_angry\YAF_keep_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02721.npy,mel_3channel\tess_tess_YAF_02721.npy,mfccs\tess_tess_YAF_02721.npy,0
data/tess\YAF_pleasant_surprised\YAF_lot_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03741.npy,mel_3channel\tess_tess_YAF_03741.npy,mfccs\tess_tess_YAF_03741.npy,6
data/tess\OAF_disgust\OAF_walk_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02233.npy,mel_3channel\tess_tess_OAF_02233.npy,mfccs\tess_tess_OAF_02233.npy,1
data/ravdess\Actor_17\03-01-08-01-02-02-17.wav,surprised,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00879.npy,mel_3channel\ravdess_ravdess_17_00879.npy,mfccs\ravdess_ravdess_17_00879.npy,6
data/tess\OAF_happy\OAF_hire_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02308.npy,mel_3channel\tess_tess_OAF_02308.npy,mfccs\tess_tess_OAF_02308.npy,3
data/tess\OAF_happy\OAF_rush_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02391.npy,mel_3channel\tess_tess_OAF_02391.npy,mfccs\tess_tess_OAF_02391.npy,3
data/savee\JE_h12.wav,happy,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04224.npy,mel_3channel\savee_savee_JE_04224.npy,mfccs\savee_savee_JE_04224.npy,3
data/ravdess\Actor_11\03-01-06-01-01-02-11.wav,fearful,ravdess_11,male,ravdess,mel_spectrograms\ravdess_ravdess_11_00549.npy,mel_3channel\ravdess_ravdess_11_00549.npy,mfccs\ravdess_ravdess_11_00549.npy,2
data/savee\DC_f01.wav,fearful,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04078.npy,mel_3channel\savee_savee_DC_04078.npy,mfccs\savee_savee_DC_04078.npy,2
data/ravdess\Actor_23\03-01-08-02-02-01-23.wav,surprised,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01194.npy,mel_3channel\ravdess_ravdess_23_01194.npy,mfccs\ravdess_ravdess_23_01194.npy,6
data/ravdess\Actor_05\03-01-06-01-01-02-05.wav,fearful,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00237.npy,mel_3channel\ravdess_ravdess_05_00237.npy,mfccs\ravdess_ravdess_05_00237.npy,2
data/ravdess\Actor_02\03-01-05-01-01-01-02.wav,angry,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00072.npy,mel_3channel\ravdess_ravdess_02_00072.npy,mfccs\ravdess_ravdess_02_00072.npy,0
data/tess\OAF_Pleasant_surprise\OAF_road_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01586.npy,mel_3channel\tess_tess_OAF_01586.npy,mfccs\tess_tess_OAF_01586.npy,6
data/tess\OAF_neutral\OAF_rush_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02590.npy,mel_3channel\tess_tess_OAF_02590.npy,mfccs\tess_tess_OAF_02590.npy,4
data/tess\YAF_angry\YAF_whip_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02839.npy,mel_3channel\tess_tess_YAF_02839.npy,mfccs\tess_tess_YAF_02839.npy,0
data/ravdess\Actor_02\03-01-06-01-01-01-02.wav,fearful,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00080.npy,mel_3channel\ravdess_ravdess_02_00080.npy,mfccs\ravdess_ravdess_02_00080.npy,2
data/tess\YAF_angry\YAF_met_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02748.npy,mel_3channel\tess_tess_YAF_02748.npy,mfccs\tess_tess_YAF_02748.npy,0
data/ravdess\Actor_21\03-01-03-01-01-01-21.wav,happy,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01044.npy,mel_3channel\ravdess_ravdess_21_01044.npy,mfccs\ravdess_ravdess_21_01044.npy,3
data/tess\YAF_pleasant_surprised\YAF_shout_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03803.npy,mel_3channel\tess_tess_YAF_03803.npy,mfccs\tess_tess_YAF_03803.npy,6
data/tess\YAF_happy\YAF_week_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03435.npy,mel_3channel\tess_tess_YAF_03435.npy,mfccs\tess_tess_YAF_03435.npy,3
data/ravdess\Actor_23\03-01-03-01-01-01-23.wav,happy,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01148.npy,mel_3channel\ravdess_ravdess_23_01148.npy,mfccs\ravdess_ravdess_23_01148.npy,3
data/tess\OAF_neutral\OAF_jug_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02517.npy,mel_3channel\tess_tess_OAF_02517.npy,mfccs\tess_tess_OAF_02517.npy,4
data/tess\OAF_disgust\OAF_dog_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02082.npy,mel_3channel\tess_tess_OAF_02082.npy,mfccs\tess_tess_OAF_02082.npy,1
data/ravdess\Actor_13\03-01-03-02-01-02-13.wav,happy,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00633.npy,mel_3channel\ravdess_ravdess_13_00633.npy,mfccs\ravdess_ravdess_13_00633.npy,3
data/tess\YAF_disgust\YAF_vote_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03031.npy,mel_3channel\tess_tess_YAF_03031.npy,mfccs\tess_tess_YAF_03031.npy,1
data/ravdess\Actor_17\03-01-05-01-02-02-17.wav,angry,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00855.npy,mel_3channel\ravdess_ravdess_17_00855.npy,mfccs\ravdess_ravdess_17_00855.npy,0
data/ravdess\Actor_08\03-01-05-01-01-01-08.wav,angry,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00384.npy,mel_3channel\ravdess_ravdess_08_00384.npy,mfccs\ravdess_ravdess_08_00384.npy,0
data/ravdess\Actor_01\03-01-06-02-01-02-01.wav,fearful,ravdess_01,male,ravdess,mel_spectrograms\ravdess_ravdess_01_00033.npy,mel_3channel\ravdess_ravdess_01_00033.npy,mfccs\ravdess_ravdess_01_00033.npy,2
data/tess\OAF_angry\OAF_limb_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01935.npy,mel_3channel\tess_tess_OAF_01935.npy,mfccs\tess_tess_OAF_01935.npy,0
data/savee\JE_n03.wav,neutral,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04230.npy,mel_3channel\savee_savee_JE_04230.npy,mfccs\savee_savee_JE_04230.npy,4
data/tess\YAF_angry\YAF_hate_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02705.npy,mel_3channel\tess_tess_YAF_02705.npy,mfccs\tess_tess_YAF_02705.npy,0
data/ravdess\Actor_02\03-01-07-01-01-01-02.wav,disgust,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00088.npy,mel_3channel\ravdess_ravdess_02_00088.npy,mfccs\ravdess_ravdess_02_00088.npy,1
data/savee\DC_n28.wav,neutral,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04135.npy,mel_3channel\savee_savee_DC_04135.npy,mfccs\savee_savee_DC_04135.npy,4
data/tess\OAF_happy\OAF_gun_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02301.npy,mel_3channel\tess_tess_OAF_02301.npy,mfccs\tess_tess_OAF_02301.npy,3
data/tess\OAF_Sad\OAF_when_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01837.npy,mel_3channel\tess_tess_OAF_01837.npy,mfccs\tess_tess_OAF_01837.npy,5
data/tess\OAF_Sad\OAF_should_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01802.npy,mel_3channel\tess_tess_OAF_01802.npy,mfccs\tess_tess_OAF_01802.npy,5
data/ravdess\Actor_12\03-01-04-02-02-01-12.wav,sad,ravdess_12,female,ravdess,mel_spectrograms\ravdess_ravdess_12_00590.npy,mel_3channel\ravdess_ravdess_12_00590.npy,mfccs\ravdess_ravdess_12_00590.npy,5
data/tess\YAF_fear\YAF_team_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03215.npy,mel_3channel\tess_tess_YAF_03215.npy,mfccs\tess_tess_YAF_03215.npy,2
data/tess\OAF_happy\OAF_pick_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02371.npy,mel_3channel\tess_tess_OAF_02371.npy,mfccs\tess_tess_OAF_02371.npy,3
data/ravdess\Actor_01\03-01-04-02-02-01-01.wav,sad,ravdess_01,male,ravdess,mel_spectrograms\ravdess_ravdess_01_00018.npy,mel_3channel\ravdess_ravdess_01_00018.npy,mfccs\ravdess_ravdess_01_00018.npy,5
data/tess\YAF_pleasant_surprised\YAF_keep_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03721.npy,mel_3channel\tess_tess_YAF_03721.npy,mfccs\tess_tess_YAF_03721.npy,6
data/ravdess\Actor_19\03-01-08-01-01-02-19.wav,surprised,ravdess_19,male,ravdess,mel_spectrograms\ravdess_ravdess_19_00981.npy,mel_3channel\ravdess_ravdess_19_00981.npy,mfccs\ravdess_ravdess_19_00981.npy,6
data/tess\OAF_Sad\OAF_jar_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01715.npy,mel_3channel\tess_tess_OAF_01715.npy,mfccs\tess_tess_OAF_01715.npy,5
data/tess\OAF_happy\OAF_rag_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02376.npy,mel_3channel\tess_tess_OAF_02376.npy,mfccs\tess_tess_OAF_02376.npy,3
data/savee\DC_h02.wav,happy,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04094.npy,mel_3channel\savee_savee_DC_04094.npy,mfccs\savee_savee_DC_04094.npy,3
data/tess\OAF_neutral\OAF_numb_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02561.npy,mel_3channel\tess_tess_OAF_02561.npy,mfccs\tess_tess_OAF_02561.npy,4
data/tess\YAF_pleasant_surprised\YAF_wash_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03834.npy,mel_3channel\tess_tess_YAF_03834.npy,mfccs\tess_tess_YAF_03834.npy,6
data/tess\OAF_happy\OAF_lose_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02340.npy,mel_3channel\tess_tess_OAF_02340.npy,mfccs\tess_tess_OAF_02340.npy,3
data/ravdess\Actor_10\03-01-03-01-01-02-10.wav,happy,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00473.npy,mel_3channel\ravdess_ravdess_10_00473.npy,mfccs\ravdess_ravdess_10_00473.npy,3
data/ravdess\Actor_10\03-01-07-01-02-01-10.wav,disgust,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00506.npy,mel_3channel\ravdess_ravdess_10_00506.npy,mfccs\ravdess_ravdess_10_00506.npy,1
data/tess\YAF_fear\YAF_vote_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03231.npy,mel_3channel\tess_tess_YAF_03231.npy,mfccs\tess_tess_YAF_03231.npy,2
data/tess\YAF_angry\YAF_keen_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02720.npy,mel_3channel\tess_tess_YAF_02720.npy,mfccs\tess_tess_YAF_02720.npy,0
data/ravdess\Actor_08\03-01-04-02-01-01-08.wav,sad,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00380.npy,mel_3channel\ravdess_ravdess_08_00380.npy,mfccs\ravdess_ravdess_08_00380.npy,5
data/ravdess\Actor_02\03-01-03-02-02-02-02.wav,happy,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00063.npy,mel_3channel\ravdess_ravdess_02_00063.npy,mfccs\ravdess_ravdess_02_00063.npy,3
data/savee\JE_a02.wav,angry,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04169.npy,mel_3channel\savee_savee_JE_04169.npy,mfccs\savee_savee_JE_04169.npy,0
data/tess\OAF_happy\OAF_juice_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02319.npy,mel_3channel\tess_tess_OAF_02319.npy,mfccs\tess_tess_OAF_02319.npy,3
data/ravdess\Actor_22\03-01-08-01-01-01-22.wav,surprised,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01136.npy,mel_3channel\ravdess_ravdess_22_01136.npy,mfccs\ravdess_ravdess_22_01136.npy,6
data/ravdess\Actor_14\03-01-04-02-02-02-14.wav,sad,ravdess_14,female,ravdess,mel_spectrograms\ravdess_ravdess_14_00695.npy,mel_3channel\ravdess_ravdess_14_00695.npy,mfccs\ravdess_ravdess_14_00695.npy,5
data/tess\OAF_Pleasant_surprise\OAF_cool_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01472.npy,mel_3channel\tess_tess_OAF_01472.npy,mfccs\tess_tess_OAF_01472.npy,6
data/tess\YAF_sad\YAF_peg_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03968.npy,mel_3channel\tess_tess_YAF_03968.npy,mfccs\tess_tess_YAF_03968.npy,5
data/savee\JE_n02.wav,neutral,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04229.npy,mel_3channel\savee_savee_JE_04229.npy,mfccs\savee_savee_JE_04229.npy,4
data/tess\YAF_happy\YAF_burn_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03259.npy,mel_3channel\tess_tess_YAF_03259.npy,mfccs\tess_tess_YAF_03259.npy,3
data/tess\YAF_disgust\YAF_haze_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02907.npy,mel_3channel\tess_tess_YAF_02907.npy,mfccs\tess_tess_YAF_02907.npy,1
data/tess\OAF_neutral\OAF_burn_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02458.npy,mel_3channel\tess_tess_OAF_02458.npy,mfccs\tess_tess_OAF_02458.npy,4
data/tess\OAF_Sad\OAF_bone_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01656.npy,mel_3channel\tess_tess_OAF_01656.npy,mfccs\tess_tess_OAF_01656.npy,5
data/tess\YAF_neutral\YAF_check_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03468.npy,mel_3channel\tess_tess_YAF_03468.npy,mfccs\tess_tess_YAF_03468.npy,4
data/ravdess\Actor_05\03-01-03-02-01-01-05.wav,happy,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00216.npy,mel_3channel\ravdess_ravdess_05_00216.npy,mfccs\ravdess_ravdess_05_00216.npy,3
data/tess\YAF_fear\YAF_fail_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03085.npy,mel_3channel\tess_tess_YAF_03085.npy,mfccs\tess_tess_YAF_03085.npy,2
data/ravdess\Actor_06\03-01-03-01-02-01-06.wav,happy,ravdess_06,female,ravdess,mel_spectrograms\ravdess_ravdess_06_00266.npy,mel_3channel\ravdess_ravdess_06_00266.npy,mfccs\ravdess_ravdess_06_00266.npy,3
data/tess\OAF_angry\OAF_keg_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01922.npy,mel_3channel\tess_tess_OAF_01922.npy,mfccs\tess_tess_OAF_01922.npy,0
data/tess\OAF_happy\OAF_judge_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02317.npy,mel_3channel\tess_tess_OAF_02317.npy,mfccs\tess_tess_OAF_02317.npy,3
data/tess\YAF_pleasant_surprised\YAF_south_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03808.npy,mel_3channel\tess_tess_YAF_03808.npy,mfccs\tess_tess_YAF_03808.npy,6
data/ravdess\Actor_03\03-01-04-02-01-01-03.wav,sad,ravdess_03,male,ravdess,mel_spectrograms\ravdess_ravdess_03_00120.npy,mel_3channel\ravdess_ravdess_03_00120.npy,mfccs\ravdess_ravdess_03_00120.npy,5
data/savee\JK_d08.wav,disgust,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04310.npy,mel_3channel\savee_savee_JK_04310.npy,mfccs\savee_savee_JK_04310.npy,1
data/ravdess\Actor_07\03-01-05-02-02-01-07.wav,angry,ravdess_07,male,ravdess,mel_spectrograms\ravdess_ravdess_07_00338.npy,mel_3channel\ravdess_ravdess_07_00338.npy,mfccs\ravdess_ravdess_07_00338.npy,0
data/tess\OAF_Pleasant_surprise\OAF_dead_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01475.npy,mel_3channel\tess_tess_OAF_01475.npy,mfccs\tess_tess_OAF_01475.npy,6
data/tess\YAF_angry\YAF_chief_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02670.npy,mel_3channel\tess_tess_YAF_02670.npy,mfccs\tess_tess_YAF_02670.npy,0
data/ravdess\Actor_13\03-01-04-01-01-02-13.wav,sad,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00637.npy,mel_3channel\ravdess_ravdess_13_00637.npy,mfccs\ravdess_ravdess_13_00637.npy,5
data/ravdess\Actor_23\03-01-07-01-02-01-23.wav,disgust,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01182.npy,mel_3channel\ravdess_ravdess_23_01182.npy,mfccs\ravdess_ravdess_23_01182.npy,1
data/tess\YAF_disgust\YAF_mop_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02954.npy,mel_3channel\tess_tess_YAF_02954.npy,mfccs\tess_tess_YAF_02954.npy,1
data/ravdess\Actor_22\03-01-04-02-02-01-22.wav,sad,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01110.npy,mel_3channel\ravdess_ravdess_22_01110.npy,mfccs\ravdess_ravdess_22_01110.npy,5
data/ravdess\Actor_11\03-01-08-01-01-01-11.wav,surprised,ravdess_11,male,ravdess,mel_spectrograms\ravdess_ravdess_11_00564.npy,mel_3channel\ravdess_ravdess_11_00564.npy,mfccs\ravdess_ravdess_11_00564.npy,6
data/ravdess\Actor_06\03-01-08-02-01-02-06.wav,surprised,ravdess_06,female,ravdess,mel_spectrograms\ravdess_ravdess_06_00309.npy,mel_3channel\ravdess_ravdess_06_00309.npy,mfccs\ravdess_ravdess_06_00309.npy,6
data/tess\OAF_neutral\OAF_dog_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02481.npy,mel_3channel\tess_tess_OAF_02481.npy,mfccs\tess_tess_OAF_02481.npy,4
data/tess\OAF_happy\OAF_keep_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02321.npy,mel_3channel\tess_tess_OAF_02321.npy,mfccs\tess_tess_OAF_02321.npy,3
data/tess\OAF_disgust\OAF_size_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02204.npy,mel_3channel\tess_tess_OAF_02204.npy,mfccs\tess_tess_OAF_02204.npy,1
data/tess\OAF_Sad\OAF_road_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01786.npy,mel_3channel\tess_tess_OAF_01786.npy,mfccs\tess_tess_OAF_01786.npy,5
data/tess\OAF_Pleasant_surprise\OAF_room_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01587.npy,mel_3channel\tess_tess_OAF_01587.npy,mfccs\tess_tess_OAF_01587.npy,6
data/tess\OAF_happy\OAF_fail_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02285.npy,mel_3channel\tess_tess_OAF_02285.npy,mfccs\tess_tess_OAF_02285.npy,3
data/tess\YAF_happy\YAF_knock_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03327.npy,mel_3channel\tess_tess_YAF_03327.npy,mfccs\tess_tess_YAF_03327.npy,3
data/ravdess\Actor_13\03-01-04-02-01-02-13.wav,sad,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00641.npy,mel_3channel\ravdess_ravdess_13_00641.npy,mfccs\ravdess_ravdess_13_00641.npy,5
data/tess\OAF_happy\OAF_wire_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02442.npy,mel_3channel\tess_tess_OAF_02442.npy,mfccs\tess_tess_OAF_02442.npy,3
data/ravdess\Actor_01\03-01-08-01-02-02-01.wav,surprised,ravdess_01,male,ravdess,mel_spectrograms\ravdess_ravdess_01_00047.npy,mel_3channel\ravdess_ravdess_01_00047.npy,mfccs\ravdess_ravdess_01_00047.npy,6
data/tess\YAF_pleasant_surprised\YAF_bone_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03656.npy,mel_3channel\tess_tess_YAF_03656.npy,mfccs\tess_tess_YAF_03656.npy,6
data/tess\OAF_angry\OAF_bath_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01851.npy,mel_3channel\tess_tess_OAF_01851.npy,mfccs\tess_tess_OAF_01851.npy,0
data/tess\YAF_pleasant_surprised\YAF_back_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03648.npy,mel_3channel\tess_tess_YAF_03648.npy,mfccs\tess_tess_YAF_03648.npy,6
data/tess\YAF_fear\YAF_read_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03182.npy,mel_3channel\tess_tess_YAF_03182.npy,mfccs\tess_tess_YAF_03182.npy,2
data/savee\JK_h05.wav,happy,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04337.npy,mel_3channel\savee_savee_JK_04337.npy,mfccs\savee_savee_JK_04337.npy,3
data/ravdess\Actor_13\03-01-06-01-02-01-13.wav,fearful,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00654.npy,mel_3channel\ravdess_ravdess_13_00654.npy,mfccs\ravdess_ravdess_13_00654.npy,2
data/tess\YAF_fear\YAF_fit_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03089.npy,mel_3channel\tess_tess_YAF_03089.npy,mfccs\tess_tess_YAF_03089.npy,2
data/tess\YAF_fear\YAF_rag_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03176.npy,mel_3channel\tess_tess_YAF_03176.npy,mfccs\tess_tess_YAF_03176.npy,2
data/tess\OAF_disgust\OAF_boat_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02055.npy,mel_3channel\tess_tess_OAF_02055.npy,mfccs\tess_tess_OAF_02055.npy,1
data/tess\YAF_pleasant_surprised\YAF_mob_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03750.npy,mel_3channel\tess_tess_YAF_03750.npy,mfccs\tess_tess_YAF_03750.npy,6
data/tess\OAF_neutral\OAF_loaf_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02536.npy,mel_3channel\tess_tess_OAF_02536.npy,mfccs\tess_tess_OAF_02536.npy,4
data/ravdess\Actor_04\03-01-05-02-01-01-04.wav,angry,ravdess_04,female,ravdess,mel_spectrograms\ravdess_ravdess_04_00180.npy,mel_3channel\ravdess_ravdess_04_00180.npy,mfccs\ravdess_ravdess_04_00180.npy,0
